"User2";"User1";"Correlation";"PartyUser1";"PartyUser2";"User1_UserName";"User2_UserName"
"228434982";"103965790";"0.5096417";"UMP";"Droite";"CeciliaDurieu";"RPFCorse"
"228434982";"12272292";"0.5000578";"Media";"Droite";"LaCroix";"RPFCorse"
"228434982";"132465432";"0.5636972";"Droite";"Droite";"ACTIFSPACACORSE,PhilippeMemoli";"RPFCorse"
"228434982";"15732991";"0.5743848";"Droite";"Droite";"fabricerestier";"RPFCorse"
"228434982";"116565781";"0.5250800";"UMP";"Droite";"Olaurentjoye";"RPFCorse"
"228434982";"18430576";"0.6802419";"UMP";"Droite";"AlexandreBouchy";"RPFCorse"
"22907303";"213031371";"0.5203736";"PS";"PS";"AtaualpaPF";"Clouzal"
"22907303";"186799138";"0.5369441";"Droite";"PS";"JeanPierreGrand";"Clouzal"
"22907303";"1229928415";"0.5127378";"PS";"PS";"psparis8";"Clouzal"
"22907303";"133236438";"0.5418662";"Droite";"PS";"MaximeThiebaut";"Clouzal"
"22907303";"133663801";"0.5532861";"Media";"PS";"BFMTV";"Clouzal"
"22907303";"103965790";"0.5188612";"UMP";"PS";"CeciliaDurieu";"Clouzal"
"2305186092";"218144431";"0.5232118";"UMP";"UMP";"Sylvie_Ramond";"oliviermarleix"
"2305186092";"132465432";"0.5704243";"Droite";"UMP";"ACTIFSPACACORSE,PhilippeMemoli";"oliviermarleix"
"231522846";"1490528762";"0.8805739";"Droite";"Droite";"LePCD95";"jeunespcd"
"231522846";"194114947";"0.6025273";"Droite";"Droite";"CBeigbeder";"jeunespcd"
"231522846";"139526253";"0.7142549";"Droite";"Droite";"An_Mls,Democratospher";"jeunespcd"
"231522846";"116229959";"0.5777732";"UMP";"Droite";"solere92";"jeunespcd"
"231522846";"162780631";"0.8956867";"Droite";"Droite";"chjamin";"jeunespcd"
"231783032";"194114947";"0.5006759";"Droite";"PS";"CBeigbeder";"florianglay"
"231783032";"11090342";"0.6497933";"Gauche";"PS";"marcvasseur";"florianglay"
"231783032";"104921164";"0.5918398";"PS";"PS";"VincentGuibert";"florianglay"
"231783032";"213031371";"0.5003753";"PS";"PS";"AtaualpaPF";"florianglay"
"231783032";"110969851";"0.5548453";"PRG";"PS";"simoncachia59";"florianglay"
"2320182218";"1543186440";"0.5753132";"centre";"Gauche";"udi_an";"RRDPdep"
"232511465";"1149260660";"0.6076870";"UMP";"UMP";"TheveninPatrick";"JBLemoyne"
"232511465";"1103126714";"0.5047519";"centre";"UMP";"UDIjeunes51";"JBLemoyne"
"232511465";"1567830938";"0.5768626";"UMP";"UMP";"NKMavecle9eme";"JBLemoyne"
"232511465";"22245559";"0.6643483";"UMP";"UMP";"benoistapparu";"JBLemoyne"
"232511465";"186799138";"0.5773767";"Droite";"UMP";"JeanPierreGrand";"JBLemoyne"
"232511465";"218865347";"0.5864558";"centre";"UMP";"MarioRossiReims";"JBLemoyne"
"23458148";"11911322";"0.5395400";"UMP";"UMP";"philippejuvin";"LucChatel"
"23458148";"218144431";"0.5284770";"UMP";"UMP";"Sylvie_Ramond";"LucChatel"
"23458148";"116229959";"0.5362914";"UMP";"UMP";"solere92";"LucChatel"
"23458148";"1316528215";"0.5025165";"UMP";"UMP";"LArribage";"LucChatel"
"23458148";"147974770";"0.5775020";"UMP";"UMP";"jacky_deromedi";"LucChatel"
"2347360369";"1894416624";"0.5290372";"FN";"FN";"FCoolzaet";"Bernard_Monot"
"2347360369";"113047084";"0.5179668";"ExtremeDroite";"FN";"LdeDanne,ldedanne";"Bernard_Monot"
"2347360369";"1528568274";"0.5940019";"FN";"FN";"Nevers_Patriote";"Bernard_Monot"
"23767849";"144631870";"0.6068131";"Gauche";"Gauche";"gabrielamard";"a_lecorre"
"239867102";"23458148";"0.5706637";"UMP";"UMP";"LucChatel";"G_Peltier"
"239867102";"218144431";"0.5729523";"UMP";"UMP";"Sylvie_Ramond";"G_Peltier"
"239867102";"147974770";"0.5625444";"UMP";"UMP";"jacky_deromedi";"G_Peltier"
"242454118";"198828368";"0.5828737";"PS";"centre";"ideashumanumest";"amklibre,mazzoranakremer"
"242454118";"1867491996";"0.5719259";"Gauche";"centre";"TerchiAissa";"amklibre,mazzoranakremer"
"242454118";"125706476";"0.5783641";"PS";"centre";"lorenzichris";"amklibre,mazzoranakremer"
"2443718293";"223847367";"0.5703599";"FN";"FN";"Lilian7130";"nicolasbayfn"
"2443718293";"113047084";"0.5948319";"ExtremeDroite";"FN";"LdeDanne,ldedanne";"nicolasbayfn"
"2443718293";"1920691543";"0.5255872";"FN";"FN";"Stephane_Ravier";"nicolasbayfn"
"2443718293";"189815209";"0.5207616";"FN";"FN";"david_rachline";"nicolasbayfn"
"2443718293";"15732991";"0.5876084";"Droite";"FN";"fabricerestier";"nicolasbayfn"
"2443718293";"151043323";"0.5000124";"Media";"FN";"msoudais";"nicolasbayfn"
"2443718293";"213031371";"0.5900432";"PS";"FN";"AtaualpaPF";"nicolasbayfn"
"2443718293";"128593679";"0.5462761";"Media";"FN";"GuillaumeDaret";"nicolasbayfn"
"245290570";"1004071460";"0.6057150";"UMP";"UMP";"agneslebrun";"arnaudjulien34"
"245290570";"126988205";"0.5590608";"UMP";"UMP";"N_Guillerme";"arnaudjulien34"
"245290570";"218144431";"0.5982407";"UMP";"UMP";"Sylvie_Ramond";"arnaudjulien34"
"245290570";"1316528215";"0.5356143";"UMP";"UMP";"LArribage";"arnaudjulien34"
"245290570";"239867102";"0.5706745";"UMP";"UMP";"G_Peltier";"arnaudjulien34"
"245290570";"23458148";"0.6576181";"UMP";"UMP";"LucChatel";"arnaudjulien34"
"245290570";"11911322";"0.5241518";"UMP";"UMP";"philippejuvin";"arnaudjulien34"
"245290570";"147974770";"0.6951094";"UMP";"UMP";"jacky_deromedi";"arnaudjulien34"
"245377663";"1585904815";"0.7154196";"Media";"Media";"DelphGirard";"Perrine_tarneau"
"245377663";"2443718293";"0.6467901";"FN";"Media";"nicolasbayfn";"Perrine_tarneau"
"24538142";"197544821";"0.5029211";"PCF";"UMP";"Dartigolles";"remimartial"
"24538142";"197492504";"0.5035309";"Gauche";"UMP";"RaquelGarridoFI,RaquelGarridoPG";"remimartial"
"24538142";"133236438";"0.5900082";"Droite";"UMP";"MaximeThiebaut";"remimartial"
"2460090510";"1954293308";"0.6470713";"PS";"Mairie";"f_calandra";"Mairie10Paris"
"2460090510";"205401299";"0.7056462";"PS";"Mairie";"CBrossel";"Mairie10Paris"
"2460090510";"1589648886";"0.5227574";"PS";"Mairie";"TousAvecAnne,TousAvecHamon";"Mairie10Paris"
"246506946";"102397481";"0.5134142";"Droite";"UMP";"Chantal_Jouanno";"HubertdeJenlis"
"246506946";"232511465";"0.5697204";"UMP";"UMP";"JBLemoyne";"HubertdeJenlis"
"246506946";"1103126714";"0.5408129";"centre";"UMP";"UDIjeunes51";"HubertdeJenlis"
"246506946";"185346000";"0.5864335";"centre";"UMP";"olivierrichefou";"HubertdeJenlis"
"246506946";"1149260660";"0.5770320";"UMP";"UMP";"TheveninPatrick";"HubertdeJenlis"
"246506946";"22245559";"0.6453746";"UMP";"UMP";"benoistapparu";"HubertdeJenlis"
"246506946";"1543776073";"0.5940419";"centre";"UMP";"UDI_ardeche";"HubertdeJenlis"
"246506946";"218865347";"0.6515858";"centre";"UMP";"MarioRossiReims";"HubertdeJenlis"
"246506946";"1301217397";"0.5229093";"UMP";"UMP";"VMontandon";"HubertdeJenlis"
"246506946";"102458467";"0.5048392";"UMP";"UMP";"emorinchartier";"HubertdeJenlis"
"246919889";"1528568274";"0.5843159";"FN";"FN";"Nevers_Patriote";"JClBlanchard"
"24744541";"1123600008";"0.7066484";"PS";"Media";"Socialiste94";"lemondefr"
"24744541";"1229928415";"0.5706238";"PS";"Media";"psparis8";"lemondefr"
"24744541";"227263984";"0.6353330";"PS";"Media";"CarolineADOMO";"lemondefr"
"248655946";"1283588581";"0.5876626";"Media";"UMP";"Lopinion_fr,lopinion_fr";"karampatrick"
"248655946";"24744541";"0.5105203";"Media";"UMP";"lemondefr";"karampatrick"
"248655946";"18396319";"0.5018974";"Media";"UMP";"CNEWS,itele,cnews,CNews";"karampatrick"
"248655946";"241989465";"0.5398966";"Gauche";"UMP";"CorinneLT";"karampatrick"
"24906326";"1543186440";"0.5316250";"centre";"PS";"udi_an";"claudebartolone"
"249260873";"245290570";"0.5343126";"UMP";"Droite";"arnaudjulien34";"Laurent_Buffard"
"250323361";"1003119758";"0.5878408";"Gauche";"Gauche";"eco_socialisme";"mbompard"
"250323361";"144631870";"0.6901437";"Gauche";"Gauche";"gabrielamard";"mbompard"
"250323361";"15892162";"0.5292745";"Media";"Gauche";"ParisMatch";"mbompard"
"250323361";"197492504";"0.5156545";"Gauche";"Gauche";"RaquelGarridoFI,RaquelGarridoPG";"mbompard"
"250323361";"125423326";"0.5502557";"Gauche";"Gauche";"williamTchamaha";"mbompard"
"250323361";"1867491996";"0.5828788";"Gauche";"Gauche";"TerchiAissa";"mbompard"
"253994931";"104763355";"0.5311346";"centre";"Droite";"nkoenders";"LudovicRochette"
"254116862";"156608013";"0.5274633";"UMP";"Droite";"sophieprimas";"brunobeschizza"
"254116862";"11911322";"0.5307934";"UMP";"Droite";"philippejuvin";"brunobeschizza"
"254116862";"110940366";"0.5280491";"Droite";"Droite";"bretonxavier";"brunobeschizza"
"254116862";"218144431";"0.5895409";"UMP";"Droite";"Sylvie_Ramond";"brunobeschizza"
"254116862";"245290570";"0.5240432";"UMP";"Droite";"arnaudjulien34";"brunobeschizza"
"25489768";"14366588";"0.6352651";"Media";"Gauche";"radioclassique";"VincentFeltesse"
"256912247";"194114947";"0.5309865";"Droite";"PS";"CBeigbeder";"rosesarkissian"
"256912247";"198828368";"0.5258403";"PS";"PS";"ideashumanumest";"rosesarkissian"
"256912247";"1867491996";"0.5532498";"Gauche";"PS";"TerchiAissa";"rosesarkissian"
"258345629";"102458467";"0.5449900";"UMP";"UMP";"emorinchartier";"alainjuppe"
"258345629";"22245559";"0.6917862";"UMP";"UMP";"benoistapparu";"alainjuppe"
"258345629";"1543776073";"0.5388891";"centre";"UMP";"UDI_ardeche";"alainjuppe"
"258345629";"186799138";"0.5268289";"Droite";"UMP";"JeanPierreGrand";"alainjuppe"
"258345629";"226717053";"0.7082268";"Droite";"UMP";"AM_CAZALET";"alainjuppe"
"258345629";"1567830938";"0.7325534";"UMP";"UMP";"NKMavecle9eme";"alainjuppe"
"258345629";"232511465";"0.6860744";"UMP";"UMP";"JBLemoyne";"alainjuppe"
"258345629";"1931057509";"0.5943714";"UMP";"UMP";"GrosdidierSenat";"alainjuppe"
"258345629";"1149260660";"0.6118909";"UMP";"UMP";"TheveninPatrick";"alainjuppe"
"258345629";"102397481";"0.5005881";"Droite";"UMP";"Chantal_Jouanno";"alainjuppe"
"258345629";"1103126714";"0.6013830";"centre";"UMP";"UDIjeunes51";"alainjuppe"
"2591532516";"22416221";"0.5530164";"UMP";"centre";"TristanQM";"JuppePdt2017,MorinAvecFillon,TeamHerveMorin,soutienfillon"
"26073581";"15996880";"0.8225538";"PS";"PS";"cgirard";"Anne_Hidalgo"
"26073581";"1589648886";"0.6677692";"PS";"PS";"TousAvecAnne,TousAvecHamon";"Anne_Hidalgo"
"26073581";"1954293308";"0.5799473";"PS";"PS";"f_calandra";"Anne_Hidalgo"
"26073581";"205401299";"0.5617409";"PS";"PS";"CBrossel";"Anne_Hidalgo"
"26110930";"1867491996";"0.5275217";"Gauche";"Media";"TerchiAissa";"LCI"
"26110930";"16884402";"0.5941050";"Media";"Media";"ladepechedumidi";"LCI"
"26110930";"21302947";"0.5451084";"PS";"Media";"PierreKanuty";"LCI"
"26110930";"125423326";"0.5940996";"Gauche";"Media";"williamTchamaha";"LCI"
"26110930";"213031371";"0.5478304";"PS";"Media";"AtaualpaPF";"LCI"
"26110930";"125706476";"0.5515875";"PS";"Media";"lorenzichris";"LCI"
"26110930";"125727024";"0.6254537";"PS";"Media";"CCastaner";"LCI"
"26110930";"16697806";"0.5220823";"PS";"Media";"DamienMariller";"LCI"
"26110930";"21313364";"0.5589675";"Media";"Media";"lobs";"LCI"
"26110930";"152786338";"0.5605877";"Gauche";"Media";"ProgressistesEM,leClubDSK,_Progressistes";"LCI"
"26110930";"128593679";"0.5216512";"Media";"Media";"GuillaumeDaret";"LCI"
"26110930";"1283588581";"0.5977836";"Media";"Media";"Lopinion_fr,lopinion_fr";"LCI"
"26110930";"197492504";"0.5036737";"Gauche";"Media";"RaquelGarridoFI,RaquelGarridoPG";"LCI"
"26110930";"250323361";"0.5752185";"Gauche";"Media";"mbompard";"LCI"
"26454400";"213031371";"0.6120960";"PS";"PS";"AtaualpaPF";"philblet"
"26454400";"18396319";"0.5017607";"Media";"PS";"CNEWS,itele,cnews,CNews";"philblet"
"26454400";"113047084";"0.5970200";"ExtremeDroite";"PS";"LdeDanne,ldedanne";"philblet"
"26454400";"152786338";"0.5058943";"Gauche";"PS";"ProgressistesEM,leClubDSK,_Progressistes";"philblet"
"26454400";"231783032";"0.5052968";"PS";"PS";"florianglay";"philblet"
"26454400";"16697806";"0.6027534";"PS";"PS";"DamienMariller";"philblet"
"26454400";"110969851";"0.5014150";"PRG";"PS";"simoncachia59";"philblet"
"2649991";"125706476";"0.5533339";"PS";"Media";"lorenzichris";"20Minutes"
"267310445";"245290570";"0.6606545";"UMP";"UMP";"arnaudjulien34";"DFasquelle"
"267310445";"147974770";"0.6657815";"UMP";"UMP";"jacky_deromedi";"DFasquelle"
"267310445";"2305186092";"0.5265063";"UMP";"UMP";"oliviermarleix";"DFasquelle"
"267310445";"218144431";"0.5363490";"UMP";"UMP";"Sylvie_Ramond";"DFasquelle"
"267310445";"239867102";"0.6383612";"UMP";"UMP";"G_Peltier";"DFasquelle"
"267310445";"23458148";"0.5604907";"UMP";"UMP";"LucChatel";"DFasquelle"
"267310445";"11911322";"0.5513495";"UMP";"UMP";"philippejuvin";"DFasquelle"
"267310445";"132465432";"0.5988506";"Droite";"UMP";"ACTIFSPACACORSE,PhilippeMemoli";"DFasquelle"
"269822892";"1484320729";"0.5206532";"PS";"PS";"m_blondin";"CorinneNara"
"269822892";"14658057";"0.6239724";"PS";"PS";"jccambadelis";"CorinneNara"
"269822892";"208067346";"0.5564291";"PS";"PS";"GroupePSIDF,ELUSPSCRIDF";"CorinneNara"
"269822892";"19900973";"0.6607876";"PS";"PS";"partisocialiste";"CorinneNara"
"269822892";"24744541";"0.5045528";"Media";"PS";"lemondefr";"CorinneNara"
"269822892";"118341297";"0.5809328";"PS";"PS";"Rita_Maalouf_";"CorinneNara"
"269822892";"21302947";"0.6314022";"PS";"PS";"PierreKanuty";"CorinneNara"
"269822892";"227263984";"0.6799771";"PS";"PS";"CarolineADOMO";"CorinneNara"
"271367166";"218887179";"0.5148920";"UMP";"UMP";"repidf,RepIDF";"mpbadre"
"27199015";"15892162";"0.5098331";"Media";"UMP";"ParisMatch";"flavienneuvy"
"274985153";"1137018775";"0.5767362";"Droite";"UMP";"MichelDANTIN";"sdeschiens"
"274985153";"218144431";"0.5652242";"UMP";"UMP";"Sylvie_Ramond";"sdeschiens"
"276934698";"124391791";"0.6758905";"UMP";"UMP";"XavierPERICAT";"valerieboyer13"
"276934698";"1358847770";"0.6261761";"UMP";"UMP";"CDeroche_Senat";"valerieboyer13"
"276934698";"156608013";"0.6333798";"UMP";"UMP";"sophieprimas";"valerieboyer13"
"276934698";"1184256836";"0.7024900";"UMP";"UMP";"PierreGaboriau";"valerieboyer13"
"276934698";"1358830140";"0.7053735";"UMP";"UMP";"LamureE";"valerieboyer13"
"276934698";"1137018775";"0.5541819";"Droite";"UMP";"MichelDANTIN";"valerieboyer13"
"276934698";"111323397";"0.6612850";"UMP";"UMP";"Francoispinte";"valerieboyer13"
"276934698";"110940366";"0.6750831";"Droite";"UMP";"bretonxavier";"valerieboyer13"
"277560508";"1358847770";"0.5115318";"UMP";"Droite";"CDeroche_Senat";"Maxence49"
"277560508";"111323397";"0.5196188";"UMP";"Droite";"Francoispinte";"Maxence49"
"277560508";"110940366";"0.5520982";"Droite";"Droite";"bretonxavier";"Maxence49"
"277560508";"194114947";"0.5041058";"Droite";"Droite";"CBeigbeder";"Maxence49"
"277560508";"126988205";"0.5392120";"UMP";"Droite";"N_Guillerme";"Maxence49"
"277560508";"139526253";"0.5249920";"Droite";"Droite";"An_Mls,Democratospher";"Maxence49"
"277560508";"156608013";"0.5870499";"UMP";"Droite";"sophieprimas";"Maxence49"
"277560508";"1358830140";"0.5295325";"UMP";"Droite";"LamureE";"Maxence49"
"277560508";"186799138";"0.5293073";"Droite";"Droite";"JeanPierreGrand";"Maxence49"
"277560508";"24538142";"0.5039479";"UMP";"Droite";"remimartial";"Maxence49"
"284090153";"1316528215";"0.6934714";"UMP";"UMP";"LArribage";"Republicains31"
"284090153";"116229959";"0.7774756";"UMP";"UMP";"solere92";"Republicains31"
"284090153";"114998731";"0.5404470";"Droite";"UMP";"senateurJGM";"Republicains31"
"284090153";"124391791";"0.6432031";"UMP";"UMP";"XavierPERICAT";"Republicains31"
"284090153";"1953425388";"0.5261159";"UMP";"UMP";"LesRep_Paris11";"Republicains31"
"284090153";"218865347";"0.5099228";"centre";"UMP";"MarioRossiReims";"Republicains31"
"284090153";"139526253";"0.6687246";"Droite";"UMP";"An_Mls,Democratospher";"Republicains31"
"284090153";"111323397";"0.5720073";"UMP";"UMP";"Francoispinte";"Republicains31"
"284090153";"1358827794";"0.5017245";"UMP";"UMP";"BasPhilippe";"Republicains31"
"285226634";"1229928415";"0.5262591";"PS";"PS";"psparis8";"SebastienDenaja"
"285226634";"19900973";"0.5356603";"PS";"PS";"partisocialiste";"SebastienDenaja"
"285226634";"21302947";"0.5036848";"PS";"PS";"PierreKanuty";"SebastienDenaja"
"288670629";"1358847770";"0.5096770";"UMP";"UMP";"CDeroche_Senat";"DominiqueDord"
"288670629";"156608013";"0.5530954";"UMP";"UMP";"sophieprimas";"DominiqueDord"
"288670629";"1358830140";"0.7959205";"UMP";"UMP";"LamureE";"DominiqueDord"
"288670629";"111323397";"0.6973156";"UMP";"UMP";"Francoispinte";"DominiqueDord"
"288670629";"110940366";"0.5820873";"Droite";"UMP";"bretonxavier";"DominiqueDord"
"288670629";"1093208600";"0.5539257";"UMP";"UMP";"j_ump75";"DominiqueDord"
"288670629";"276934698";"0.7969028";"UMP";"UMP";"valerieboyer13";"DominiqueDord"
"288670629";"1184256836";"0.6568874";"UMP";"UMP";"PierreGaboriau";"DominiqueDord"
"288670629";"124391791";"0.6710582";"UMP";"UMP";"XavierPERICAT";"DominiqueDord"
"294099915";"101817931";"0.5199684";"Droite";"PS";"alainhoupert";"ar_leroy"
"294099915";"132465432";"0.5483537";"Droite";"PS";"ACTIFSPACACORSE,PhilippeMemoli";"ar_leroy"
"29460450";"205401299";"0.6176420";"PS";"PS";"CBrossel";"mdesgayets"
"29460450";"19900973";"0.5546771";"PS";"PS";"partisocialiste";"mdesgayets"
"29460450";"1589648886";"0.6396673";"PS";"PS";"TousAvecAnne,TousAvecHamon";"mdesgayets"
"29460450";"2460090510";"0.6276157";"Mairie";"PS";"Mairie10Paris";"mdesgayets"
"29460450";"127643327";"0.5357471";"PS";"PS";"luniseMarquis";"mdesgayets"
"296393928";"232511465";"0.5052753";"UMP";"centre";"JBLemoyne";"brunoDRAPRON"
"296393928";"110969851";"0.5000026";"PRG";"centre";"simoncachia59";"brunoDRAPRON"
"296393928";"246506946";"0.6229348";"UMP";"centre";"HubertdeJenlis";"brunoDRAPRON"
"296393928";"218865347";"0.6771440";"centre";"centre";"MarioRossiReims";"brunoDRAPRON"
"296393928";"116229959";"0.5357599";"UMP";"centre";"solere92";"brunoDRAPRON"
"296393928";"22245559";"0.5570555";"UMP";"centre";"benoistapparu";"brunoDRAPRON"
"296733634";"23458148";"0.5688503";"UMP";"UMP";"LucChatel";"CaVautrin"
"296733634";"254116862";"0.6081628";"Droite";"UMP";"brunobeschizza";"CaVautrin"
"296733634";"218144431";"0.6181638";"UMP";"UMP";"Sylvie_Ramond";"CaVautrin"
"296733634";"11911322";"0.5813231";"UMP";"UMP";"philippejuvin";"CaVautrin"
"296733634";"267310445";"0.6360039";"UMP";"UMP";"DFasquelle";"CaVautrin"
"296733634";"1004071460";"0.5737571";"UMP";"UMP";"agneslebrun";"CaVautrin"
"296733634";"249260873";"0.5420032";"Droite";"UMP";"Laurent_Buffard";"CaVautrin"
"296733634";"147974770";"0.7137959";"UMP";"UMP";"jacky_deromedi";"CaVautrin"
"296733634";"245290570";"0.7138945";"UMP";"UMP";"arnaudjulien34";"CaVautrin"
"296733634";"239867102";"0.5873649";"UMP";"UMP";"G_Peltier";"CaVautrin"
"29947354";"15719393";"0.5263381";"UMP";"Media";"romeodeamorim";"lamontagne_fr"
"29947354";"277560508";"0.5597509";"Droite";"Media";"Maxence49";"lamontagne_fr"
"29947354";"12272292";"0.5069044";"Media";"Media";"LaCroix";"lamontagne_fr"
"29947354";"16697806";"0.5248177";"PS";"Media";"DamienMariller";"lamontagne_fr"
"29947354";"103965790";"0.5725251";"UMP";"Media";"CeciliaDurieu";"lamontagne_fr"
"29947354";"16040704";"0.5098909";"centre";"Media";"julienjanvier";"lamontagne_fr"
"29947354";"16884402";"0.5442615";"Media";"Media";"ladepechedumidi";"lamontagne_fr"
"29947354";"106851687";"0.5202587";"centre";"Media";"MarieLaurent29";"lamontagne_fr"
"29947354";"213031371";"0.5789404";"PS";"Media";"AtaualpaPF";"lamontagne_fr"
"29947354";"22907303";"0.5167292";"PS";"Media";"Clouzal";"lamontagne_fr"
"29960578";"218144431";"0.6782459";"UMP";"centre";"Sylvie_Ramond";"LydiaGuirous"
"299717229";"11090342";"0.5214402";"Gauche";"PS";"marcvasseur";"Cudoinj"
"299717229";"2591532516";"0.5177741";"centre";"PS";"JuppePdt2017,MorinAvecFillon,TeamHerveMorin,soutienfillon";"Cudoinj"
"299717229";"22416221";"0.7065392";"UMP";"PS";"TristanQM";"Cudoinj"
"299717229";"213031371";"0.6858066";"PS";"PS";"AtaualpaPF";"Cudoinj"
"299717229";"22907303";"0.5071866";"PS";"PS";"Clouzal";"Cudoinj"
"299717229";"15719393";"0.6927468";"UMP";"PS";"romeodeamorim";"Cudoinj"
"299717229";"128593679";"0.5552303";"Media";"PS";"GuillaumeDaret";"Cudoinj"
"299717229";"103965790";"0.7708970";"UMP";"PS";"CeciliaDurieu";"Cudoinj"
"299717229";"15892162";"0.5430200";"Media";"PS";"ParisMatch";"Cudoinj"
"299717229";"18396319";"0.6521808";"Media";"PS";"CNEWS,itele,cnews,CNews";"Cudoinj"
"299717229";"152786338";"0.5907440";"Gauche";"PS";"ProgressistesEM,leClubDSK,_Progressistes";"Cudoinj"
"299749328";"213754264";"0.5386331";"PS";"PS";"faureolivier";"yannicktrigance"
"299749328";"14658057";"0.5196314";"PS";"PS";"jccambadelis";"yannicktrigance"
"299749328";"269822892";"0.5173670";"PS";"PS";"CorinneNara";"yannicktrigance"
